4 5.0000000000e+00 5.0000000000e+02 0 101 102 1 99 -1 1 -1
4 1.5000000000e+01 5.0000000000e+02 1 102 103 2 0 -1 2 -1
4 2.5000000000e+01 5.0000000000e+02 2 103 104 3 1 -1 3 -1
4 3.5000000000e+01 5.0000000000e+02 3 104 105 4 2 -1 4 -1
4 4.5000000000e+01 5.0000000000e+02 4 105 106 5 3 -1 5 -1
4 5.5000000000e+01 5.0000000000e+02 5 106 107 6 4 -1 6 -1
4 6.5000000000e+01 5.0000000000e+02 6 107 108 7 5 -1 7 -1
4 7.5000000000e+01 5.0000000000e+02 7 108 109 8 6 -1 8 -1
4 8.5000000000e+01 5.0000000000e+02 8 109 110 9 7 -1 9 -1
4 9.5000000000e+01 5.0000000000e+02 9 110 111 10 8 -1 10 -1
4 1.0500000000e+02 5.0000000000e+02 10 111 112 11 9 -1 11 -1
4 1.1500000000e+02 5.0000000000e+02 11 112 113 12 10 -1 12 -1
4 1.2500000000e+02 5.0000000000e+02 12 113 114 13 11 -1 13 -1
4 1.3500000000e+02 5.0000000000e+02 13 114 115 14 12 -1 14 -1
4 1.4500000000e+02 5.0000000000e+02 14 115 116 15 13 -1 15 -1
4 1.5500000000e+02 5.0000000000e+02 15 116 117 16 14 -1 16 -1
4 1.6500000000e+02 5.0000000000e+02 16 117 118 17 15 -1 17 -1
4 1.7500000000e+02 5.0000000000e+02 17 118 119 18 16 -1 18 -1
4 1.8500000000e+02 5.0000000000e+02 18 119 120 19 17 -1 19 -1
4 1.9500000000e+02 5.0000000000e+02 19 120 121 20 18 -1 20 -1
4 2.0500000000e+02 5.0000000000e+02 20 121 122 21 19 -1 21 -1
4 2.1500000000e+02 5.0000000000e+02 21 122 123 22 20 -1 22 -1
4 2.2500000000e+02 5.0000000000e+02 22 123 124 23 21 -1 23 -1
4 2.3500000000e+02 5.0000000000e+02 23 124 125 24 22 -1 24 -1
4 2.4500000000e+02 5.0000000000e+02 24 125 126 25 23 -1 25 -1
4 2.5500000000e+02 5.0000000000e+02 25 126 127 26 24 -1 26 -1
4 2.6500000000e+02 5.0000000000e+02 26 127 128 27 25 -1 27 -1
4 2.7500000000e+02 5.0000000000e+02 27 128 129 28 26 -1 28 -1
4 2.8500000000e+02 5.0000000000e+02 28 129 130 29 27 -1 29 -1
4 2.9500000000e+02 5.0000000000e+02 29 130 131 30 28 -1 30 -1
4 3.0500000000e+02 5.0000000000e+02 30 131 132 31 29 -1 31 -1
4 3.1500000000e+02 5.0000000000e+02 31 132 133 32 30 -1 32 -1
4 3.2500000000e+02 5.0000000000e+02 32 133 134 33 31 -1 33 -1
4 3.3500000000e+02 5.0000000000e+02 33 134 135 34 32 -1 34 -1
4 3.4500000000e+02 5.0000000000e+02 34 135 136 35 33 -1 35 -1
4 3.5500000000e+02 5.0000000000e+02 35 136 137 36 34 -1 36 -1
4 3.6500000000e+02 5.0000000000e+02 36 137 138 37 35 -1 37 -1
4 3.7500000000e+02 5.0000000000e+02 37 138 139 38 36 -1 38 -1
4 3.8500000000e+02 5.0000000000e+02 38 139 140 39 37 -1 39 -1
4 3.9500000000e+02 5.0000000000e+02 39 140 141 40 38 -1 40 -1
4 4.0500000000e+02 5.0000000000e+02 40 141 142 41 39 -1 41 -1
4 4.1500000000e+02 5.0000000000e+02 41 142 143 42 40 -1 42 -1
4 4.2500000000e+02 5.0000000000e+02 42 143 144 43 41 -1 43 -1
4 4.3500000000e+02 5.0000000000e+02 43 144 145 44 42 -1 44 -1
4 4.4500000000e+02 5.0000000000e+02 44 145 146 45 43 -1 45 -1
4 4.5500000000e+02 5.0000000000e+02 45 146 147 46 44 -1 46 -1
4 4.6500000000e+02 5.0000000000e+02 46 147 148 47 45 -1 47 -1
